Rk,School,Conf,AP_Rank,Overall_W,Overall_L,SRS_OSRS,SRS_DSRS,SRS_SRS,Scoring_Off,Scoring_Def,Passing_Off,Passing_Def,Rushing_Off,Rushing_Def,Total_Off,Total_Def,WinPct,MOV,Season,Team,Points_For,Points_Against,Total_Wins,PregameElo_Mean,PregameElo_Start,PostgameElo_End,Excitement,Elo_Delta,AP_Pre,AP_High,ConfStrengthDiff,PollRankGap,SOS
94,Arizona State,Pac-12,,3,9,-6.01,2.03,-3.98,34.9,11.55,7.73,5.35,4.9,3.06,6.35,4.08,0.25,23.349999999999998,2023,Arizona State,213.0,382.0,3,1402.3333333333333,1409.0,1405.0,5.24536763175,-4.0,,,-0.027999999999999997,,5.69
95,Old Dominion,Sun Belt (East),,6,7,-2.68,-1.69,-4.37,34.88,12.94,8.26,5.64,5.14,2.3,6.42,3.9,0.46153846153846156,21.940000000000005,2023,Old Dominion,310.0,353.0,6,1364.8461538461538,1366.0,1366.0,6.663814511384616,0.0,,,0.16299999999999998,,-1.6
96,Stanford,Pac-12,,3,9,-3.02,-1.74,-4.76,37.51,16.35,8.66,5.9,4.76,3.47,6.71,4.5,0.25,21.159999999999997,2023,Stanford,247.0,452.0,3,1251.9166666666667,1245.0,1345.0,5.037195273833333,100.0,,,-0.027999999999999997,,5.9
97,Baylor,Big 12,,3,9,0.09,-4.95,-4.86,40.18,15.67,8.87,6.9,4.54,3.58,6.68,5.04,0.25,24.509999999999998,2023,Baylor,277.0,400.0,3,1502.1666666666667,1467.0,1514.0,4.77940170925,47.0,,,-0.027999999999999997,,3.72
98,South Florida,American,,7,6,2.65,-7.57,-4.92,43.66,20.79,8.98,7.01,5.06,3.25,6.74,5.16,0.5384615384615384,22.869999999999997,2023,South Florida,415.0,419.0,7,1242.7692307692307,1297.0,1297.0,6.2137974755384615,0.0,,,-0.038000000000000034,,-4.46
100,Georgia Southern,Sun Belt (East),,6,7,0.99,-6.71,-5.71,41.84,19.44,8.14,6.61,5.21,3.58,6.87,5.05,0.46153846153846156,22.400000000000002,2023,Georgia Southern,392.0,396.0,6,1446.0,1451.0,1513.0,5.313516243538462,62.0,,,-0.08700000000000002,,-3.79
101,Navy,American,,5,7,-9.97,4.15,-5.82,29.27,9.08,7.53,6.31,5.12,2.61,5.82,4.47,0.4166666666666667,20.189999999999998,2023,Navy,212.0,269.0,5,1365.5833333333333,1365.0,1385.0,5.010192247833333,20.0,,,0.08300000000000002,,-3.99
102,Marshall,Sun Belt (East),,6,7,-2.58,-3.32,-5.91,36.4,15.34,8.27,5.49,5.07,3.2,6.52,4.34,0.46153846153846156,21.06,2023,Marshall,296.0,373.0,6,1484.4615384615386,1518.0,1563.0,6.053709679461539,45.0,,,-0.08700000000000002,,-1.06
103,Utah State,MWC,,6,7,6.02,-11.99,-5.97,46.24,24.56,8.88,5.5,5.89,4.14,7.19,4.89,0.46153846153846156,21.680000000000003,2023,Utah State,431.0,451.0,6,1396.3076923076924,1388.0,1376.0,5.530911927615384,-12.0,,,0.03799999999999998,,-3.9
104,Cincinnati,Big 12,,3,9,-3.16,-2.85,-6.01,39.96,13.99,8.41,6.25,6.2,4.22,7.1,5.19,0.25,25.97,2023,Cincinnati,289.0,360.0,3,1535.0833333333333,1577.0,1577.0,5.404758511083333,0.0,,,-0.139,,1.57
105,Northern Illinois,MAC (West),,7,6,-4.52,-2.46,-6.97,34.19,14.18,7.51,5.83,5.8,3.51,6.5,4.64,0.5384615384615384,20.009999999999998,2023,Northern Illinois,324.0,273.0,7,1352.4615384615386,1405.0,1373.0,5.966244456846154,-32.0,,,0.08699999999999997,,-9.21
106,Florida Atlantic,American,,4,8,-5.1,-1.91,-7.01,35.97,14.11,7.54,6.24,4.87,2.95,6.21,4.52,0.3333333333333333,21.86,2023,Florida Atlantic,285.0,306.0,4,1408.1666666666667,1476.0,1351.0,5.184020247833334,-125.0,,,0.04199999999999998,,-4.34
107,North Texas,American,,5,7,5.93,-13.1,-7.17,44.83,25.2,9.04,6.84,5.96,4.96,7.49,5.6,0.4166666666666667,19.63,2023,North Texas,414.0,445.0,5,1371.5,1389.0,1327.0,5.7092857556666665,-62.0,,,-0.04199999999999998,,-5.09
108,Colorado State,MWC,,5,7,-1.47,-5.88,-7.35,36.94,17.18,8.62,6.04,4.07,3.49,6.69,4.69,0.4166666666666667,19.759999999999998,2023,Colorado State,313.0,355.0,5,1282.9166666666667,1270.0,1299.0,6.065454814416666,29.0,,,-0.04199999999999998,,-4.1
109,Tulsa,American,,4,8,-4.15,-4.08,-8.23,36.65,20.57,8.69,7.48,5.09,3.8,6.52,5.5,0.3333333333333333,16.08,2023,Tulsa,281.0,406.0,4,1253.75,1330.0,1294.0,5.221856286,-36.0,,,-0.08300000000000002,,-2.98
111,San Diego State,MWC,,4,8,-5.83,-2.78,-8.61,33.73,14.89,7.95,5.87,5.14,4.06,6.26,5.08,0.3333333333333333,18.839999999999996,2023,San Diego State,246.0,321.0,4,1403.9166666666667,1356.0,1361.0,5.373375395,5.0,,,-0.08300000000000002,,-2.95
112,Vanderbilt,SEC (East),,2,10,-1.83,-7.38,-9.2,40.36,18.31,8.55,5.61,4.64,3.91,6.65,4.85,0.16666666666666666,22.05,2023,Vanderbilt,274.0,434.0,2,1281.1666666666667,1259.0,1259.0,4.805109984666667,0.0,,,-0.167,,3.71
113,East Carolina,American,,2,10,-9.5,0.24,-9.26,31.73,9.93,6.51,6.4,4.69,2.47,5.54,4.31,0.16666666666666666,21.8,2023,East Carolina,208.0,269.0,2,1401.6666666666667,1357.0,1398.0,5.615387055166667,41.0,,,-0.04200000000000001,,-1.67
114,UAB,American,,4,8,1.65,-11.4,-9.75,41.2,23.08,9.17,6.05,5.53,4.15,7.32,5.01,0.3333333333333333,18.120000000000005,2023,UAB,359.0,443.0,4,1412.25,1413.0,1420.0,5.581000618083333,7.0,,,0.04199999999999998,,-2.75
116,New Mexico,MWC,,4,8,-2.6,-7.37,-9.97,38.07,22.56,8.57,7.51,5.97,4.13,7.09,5.61,0.3333333333333333,15.510000000000002,2023,New Mexico,327.0,421.0,4,1101.25,1065.0,1109.0,4.4527939708333335,44.0,,,-0.08300000000000002,,-3.97
117,Sam Houston,CUSA,,3,9,-7.14,-3.02,-10.17,31.05,15.17,7.42,5.93,3.55,3.7,5.58,4.84,0.25,15.88,2023,Sam Houston,240.0,314.0,3,1381.1666666666667,1319.0,1396.0,6.764748374083333,77.0,,,0.0,,-4.5
118,Ball State,MAC (West),,4,8,-11.49,0.75,-10.74,29.01,13.5,6.4,5.84,5.25,2.59,5.65,4.25,0.3333333333333333,15.510000000000002,2023,Ball State,219.0,293.0,4,1218.0,1150.0,1137.0,5.246233932083333,-13.0,,,0.04199999999999998,,-5.49
120,UTEP,CUSA,,3,9,-7.53,-3.56,-11.1,31.32,15.96,9.29,5.46,4.6,4.73,6.59,4.94,0.25,15.36,2023,UTEP,239.0,342.0,3,1241.6666666666667,1196.0,1241.0,5.1825733178333335,45.0,,,0.0,,-2.85
121,Louisiana Tech,CUSA,,3,9,-1.83,-9.46,-11.28,37.45,22.19,8.91,5.59,4.58,4.76,6.79,5.04,0.25,15.260000000000002,2023,Louisiana Tech,311.0,401.0,3,1232.6666666666667,1241.0,1243.0,5.234684955833333,2.0,,,0.0,,-4.2
122,Western Michigan,MAC (West),,4,8,-1.19,-10.27,-11.46,37.84,24.21,7.9,7.39,5.06,3.75,6.27,5.59,0.3333333333333333,13.630000000000003,2023,Western Michigan,284.0,381.0,4,1277.5833333333333,1246.0,1211.0,5.002867908583333,-35.0,,,0.04199999999999998,,-5.04
123,Buffalo,MAC (East),,3,9,-6.61,-5.71,-12.32,31.8,18.66,6.64,6.04,4.63,4.19,5.56,5.12,0.25,13.14,2023,Buffalo,251.0,329.0,3,1356.0833333333333,1391.0,1331.0,4.9414366825,-60.0,,,0.125,,-6.15
124,Massachusetts,Ind,,3,9,-1.35,-11.22,-12.57,37.05,26.67,8.56,7.39,5.32,4.38,6.8,5.75,0.25,10.379999999999995,2023,Massachusetts,278.0,454.0,3,1016.4166666666666,982.0,1122.0,4.2188345182499996,140.0,,,,,-2.15
125,Charlotte,American,,3,9,-9.37,-3.54,-12.91,29.98,15.13,7.11,6.3,4.87,3.65,5.73,4.83,0.25,14.85,2023,Charlotte,210.0,343.0,3,1191.0833333333333,1193.0,1207.0,5.478977263833333,14.0,,,0.0,,-2.91
126,Central Michigan,MAC (West),,5,7,-2.6,-10.58,-13.18,35.01,22.25,8.06,7.73,5.22,3.87,6.36,5.72,0.4166666666666667,12.759999999999998,2023,Central Michigan,278.0,373.0,5,1318.3333333333333,1265.0,1343.0,6.001363794083333,78.0,,,-0.04199999999999998,,-6.26
128,Eastern Michigan,MAC (West),,6,7,-9.71,-4.44,-14.16,27.94,18.69,6.31,6.73,4.16,3.97,5.11,5.26,0.46153846153846156,9.25,2023,Eastern Michigan,254.0,347.0,6,1355.2307692307693,1373.0,1364.0,5.331507764384615,-9.0,,,0.03799999999999998,,-9.46
129,Temple,American,,3,9,-7.69,-6.71,-14.4,31.95,22.03,7.69,7.73,4.37,3.65,6.31,5.25,0.25,9.919999999999998,2023,Temple,253.0,428.0,3,1102.1666666666667,1049.0,1102.0,4.895095294666667,53.0,,,-0.125,,-3.65
130,Florida International,CUSA,,4,8,-8.31,-6.99,-15.3,29.98,20.93,8.52,6.27,3.31,3.94,5.89,4.97,0.3333333333333333,9.05,2023,Florida International,241.0,382.0,4,1064.0,1081.0,1063.0,5.798580201083333,-18.0,,,-0.20800000000000002,,-5.46
131,Nevada,MWC,,2,10,-12.92,-2.88,-15.8,26.54,18.47,7.24,7.14,4.03,4.39,5.43,5.57,0.16666666666666666,8.07,2023,Nevada,208.0,401.0,2,1229.9166666666667,1222.0,1214.0,4.413514304333334,-8.0,,,0.08299999999999999,,-3.38
132,Akron,MAC (East),,2,10,-11.93,-6.71,-18.64,26.25,20.54,6.37,6.18,3.64,3.38,5.14,4.65,0.16666666666666666,5.710000000000001,2023,Akron,195.0,336.0,2,1144.5833333333333,1051.0,1226.0,6.006473060916666,175.0,,,-0.04200000000000001,,-8.39
133,Kent State,MAC (East),,1,11,-12.52,-9.82,-22.33,27.03,26.99,7.83,7.77,3.78,4.01,5.42,5.61,0.08333333333333333,0.0400000000000027,2023,Kent State,176.0,415.0,1,1158.4166666666667,1121.0,1181.0,4.497878981333334,60.0,,,-0.083,,-6.75
1,Ohio State,Big Ten,1.0,14,2,10.04,15.16,25.21,58.01,-7.98,11.73,3.87,6.83,0.98,9.06,2.33,0.875,65.99,2024,Ohio State,571.0,206.0,14,2069.75,2076.0,2054.0,4.115319784,-22.0,2.0,1.0,-0.09699999999999998,1.0,8.96
2,Notre Dame,Ind,2.0,14,2,9.48,12.21,21.69,58.19,-4.3,9.35,3.56,7.49,2.03,8.27,2.82,0.875,62.489999999999995,2024,Notre Dame,578.0,248.0,14,2050.625,2133.0,1888.0,4.8632783946875,-245.0,7.0,2.0,,5.0,7.57
3,Oregon,Big Ten,3.0,13,1,12.74,7.31,20.04,55.53,1.67,10.75,3.94,6.23,2.63,8.33,3.29,0.9285714285714286,53.86,2024,Oregon,488.0,272.0,13,1990.857142857143,1987.0,1974.0,4.754692982071428,-13.0,3.0,1.0,0.07099999999999995,0.0,5.83
4,Penn State,Big Ten,5.0,13,3,7.72,11.88,19.6,53.31,-3.16,10.54,4.25,6.93,1.56,8.42,2.8,0.8125,56.47,2024,Penn State,530.0,264.0,13,1939.6875,1918.0,1897.0,4.99006339925,-21.0,8.0,3.0,0.07600000000000007,3.0,6.91
5,Texas,SEC,4.0,13,3,5.78,13.53,19.3,55.5,-5.7,10.59,3.33,6.21,1.57,8.29,2.46,0.8125,61.2,2024,Texas,528.0,245.0,13,2049.6875,2138.0,2138.0,4.367664760625,0.0,4.0,1.0,0.062000000000000055,0.0,7.37
6,Ole Miss,SEC,11.0,10,3,4.98,11.59,16.57,57.21,-3.11,12.38,4.65,6.02,1.22,9.0,2.88,0.7692307692307693,60.32,2024,Ole Miss,502.0,187.0,10,1867.3076923076924,1905.0,1906.0,4.8528428326153845,1.0,6.0,5.0,-0.14400000000000002,-5.0,2.03
7,Georgia,SEC,6.0,11,3,9.09,7.27,16.37,54.33,-1.65,10.11,4.0,5.85,1.92,8.14,2.92,0.7857142857142857,55.98,2024,Georgia,441.0,288.0,11,2035.2857142857142,2058.0,2036.0,5.542388186214285,-22.0,1.0,1.0,-0.03600000000000003,-5.0,7.37
8,Indiana,Big Ten,10.0,11,2,7.3,9.03,16.33,60.08,0.47,11.62,3.75,6.04,1.69,8.36,2.75,0.8461538461538461,59.61,2024,Indiana,537.0,203.0,11,1677.5384615384614,1648.0,1648.0,4.554016116538461,0.0,,5.0,0.04300000000000004,,1.95
9,Alabama,SEC,17.0,9,4,6.4,8.93,15.33,55.55,-1.55,10.82,4.11,6.42,2.35,8.26,3.13,0.6923076923076923,57.099999999999994,2024,Alabama,439.0,226.0,9,2022.923076923077,1996.0,2014.0,5.458330354692308,18.0,5.0,1.0,-0.06699999999999995,-12.0,5.33
10,South Carolina,SEC,19.0,9,4,6.22,8.57,14.78,51.5,-1.78,10.49,4.59,5.89,1.73,7.68,3.08,0.6923076923076923,53.28,2024,South Carolina,396.0,235.0,9,1714.1538461538462,1744.0,1658.0,5.899408785692308,-86.0,,13.0,-0.06699999999999995,,5.78
12,SMU,ACC,12.0,11,3,9.81,4.38,14.19,54.82,5.03,10.43,4.65,5.88,1.71,7.9,3.17,0.7857142857142857,49.79,2024,SMU,511.0,309.0,11,1764.4285714285713,1814.0,1765.0,5.175630763,-49.0,,8.0,0.21399999999999997,,2.76
13,LSU,SEC,,9,4,8.78,4.58,13.36,52.36,2.92,9.76,5.01,5.94,2.68,8.12,3.85,0.6923076923076923,49.44,2024,LSU,396.0,316.0,9,1820.2307692307693,1874.0,1798.0,5.634452207461539,-76.0,13.0,8.0,-0.06699999999999995,,6.82
14,BYU,Big 12,13.0,11,2,7.21,5.88,13.09,48.19,3.17,9.76,4.09,6.0,2.58,7.73,3.27,0.8461538461538461,45.019999999999996,2024,BYU,405.0,255.0,11,1583.6153846153845,1665.0,1603.0,5.190508034,-62.0,,7.0,-0.06799999999999995,,1.47
15,Louisville,ACC,,9,4,9.17,3.88,13.05,54.82,4.15,10.01,5.25,7.14,2.14,8.53,3.65,0.6923076923076923,50.67,2024,Louisville,474.0,313.0,9,1705.6153846153845,1695.0,1717.0,5.052032152076923,22.0,,15.0,-0.06699999999999995,,4.36
16,Clemson,ACC,14.0,10,4,7.96,4.27,12.23,53.19,4.93,9.18,4.43,6.77,3.49,8.01,3.96,0.7142857142857143,48.26,2024,Clemson,486.0,328.0,10,1793.4285714285713,1863.0,1864.0,4.293115349428571,1.0,14.0,9.0,0.16100000000000003,0.0,3.66
17,Arizona State,Big 12,7.0,11,3,6.59,5.26,11.85,51.15,3.95,10.39,4.64,6.0,2.02,7.79,3.37,0.7857142857142857,47.199999999999996,2024,Arizona State,461.0,316.0,11,1556.0,1712.0,1506.0,5.420800223142857,-206.0,,7.0,-0.008000000000000007,,3.28
18,USC,Big Ten,,7,6,7.88,3.41,11.29,52.84,3.91,9.68,4.99,6.96,2.96,8.4,3.99,0.5384615384615384,48.93000000000001,2024,USC,392.0,313.0,7,1748.3076923076924,1756.0,1769.0,6.955948511076922,13.0,23.0,11.0,-0.09400000000000003,,7.98
19,Iowa,Big Ten,,8,5,4.47,6.5,10.97,48.48,2.09,8.81,4.34,6.85,2.68,7.53,3.51,0.6153846153846154,46.39,2024,Iowa,360.0,232.0,8,1662.923076923077,1637.0,1626.0,5.702461525384615,-11.0,25.0,21.0,0.052000000000000046,,3.58
20,Tennessee,SEC,9.0,10,3,0.9,9.99,10.89,54.03,-1.93,9.54,4.17,6.45,1.72,7.75,2.89,0.7692307692307693,55.96,2024,Tennessee,464.0,209.0,10,1910.6153846153845,1950.0,1975.0,5.711330234384615,25.0,15.0,4.0,-0.019000000000000017,6.0,1.89
21,Iowa State,Big 12,15.0,11,3,6.15,4.65,10.8,48.07,4.41,9.23,4.29,5.75,3.56,7.41,3.9,0.7857142857142857,43.66,2024,Iowa State,435.0,321.0,11,1712.857142857143,1771.0,1732.0,6.207638087357142,-39.0,,9.0,-0.008000000000000007,,3.01
22,Michigan,Big Ten,,8,5,1.72,9.04,10.76,45.28,-1.47,8.22,3.78,6.05,1.64,6.89,2.85,0.6153846153846154,46.75,2024,Michigan,286.0,259.0,8,1878.5384615384614,1817.0,1878.0,5.365670796,61.0,9.0,9.0,-0.05899999999999994,,9.38
23,Florida,SEC,,8,5,5.46,5.29,10.75,50.14,1.12,10.92,4.41,6.3,2.15,8.28,3.16,0.6153846153846154,49.02,2024,Florida,368.0,300.0,8,1576.3846153846155,1548.0,1516.0,5.016274363846154,-32.0,,,-0.11499999999999999,,6.44
24,Minnesota,Big Ten,,8,5,1.36,9.3,10.65,45.77,-1.0,9.14,4.31,5.18,1.91,7.11,3.09,0.6153846153846154,46.77,2024,Minnesota,340.0,220.0,8,1549.1538461538462,1534.0,1506.0,5.59427361176923,-28.0,,,-0.05899999999999994,,4.5
25,Illinois,Big Ten,16.0,10,3,5.89,4.74,10.63,48.06,4.97,9.88,4.68,6.04,3.0,7.7,3.92,0.7692307692307693,43.09,2024,Illinois,368.0,282.0,10,1554.4615384615386,1569.0,1551.0,5.715139551153846,-18.0,,16.0,-0.10199999999999998,,4.48
26,Boise State,MWC,8.0,12,2,7.98,2.53,10.5,50.67,8.28,9.23,5.88,6.93,2.72,7.92,4.31,0.8571428571428571,42.39,2024,Boise State,522.0,316.0,12,1705.2142857142858,1717.0,1629.0,5.423126467428572,-88.0,,8.0,0.14300000000000002,,-1.85
27,Texas A&M,SEC,,8,5,5.62,4.87,10.49,50.95,2.22,9.7,4.82,6.44,2.35,7.79,3.56,0.6153846153846154,48.730000000000004,2024,Texas A&M,395.0,289.0,8,1730.8461538461538,1771.0,1689.0,5.501403353846154,-82.0,20.0,10.0,0.010000000000000009,,5.41
28,Kansas State,Big 12,,9,4,6.61,3.39,10.01,48.37,6.28,8.98,4.97,7.28,2.23,8.07,3.58,0.6923076923076923,42.089999999999996,2024,Kansas State,401.0,304.0,9,1773.7692307692307,1799.0,1714.0,5.4137198,-85.0,18.0,13.0,-0.1359999999999999,,2.54
29,Virginia Tech,ACC,,6,7,4.17,5.67,9.84,47.25,2.78,9.2,5.15,6.09,2.56,7.35,3.68,0.46153846153846156,44.47,2024,Virginia Tech,366.0,297.0,6,1638.6923076923076,1644.0,1617.0,5.515539804923076,-27.0,,,0.03799999999999998,,5.37
30,Missouri,SEC,22.0,10,3,1.61,7.57,9.18,48.13,1.53,9.07,5.14,5.71,2.6,7.2,3.8,0.7692307692307693,46.6,2024,Missouri,376.0,265.0,10,1729.1538461538462,1737.0,1692.0,5.438638592923076,-45.0,11.0,6.0,-0.14400000000000002,-11.0,3.18
31,Nebraska,Big Ten,,7,6,-0.11,8.89,8.79,42.22,0.89,8.92,5.23,5.29,2.11,7.04,3.66,0.5384615384615384,41.33,2024,Nebraska,306.0,253.0,7,1531.0,1467.0,1591.0,5.1413017082307695,124.0,,22.0,-0.20500000000000002,,4.4
32,Colorado,Big 12,25.0,9,4,5.4,3.2,8.6,49.43,6.48,10.25,4.85,3.7,2.28,7.49,3.34,0.6923076923076923,42.95,2024,Colorado,428.0,300.0,9,1502.5384615384614,1580.0,1479.0,4.499631907538461,-101.0,,16.0,0.08600000000000008,,1.6
33,Army,American,21.0,12,2,0.19,8.14,8.33,42.72,3.13,10.82,5.03,6.59,3.04,7.23,4.24,0.8571428571428571,39.589999999999996,2024,Army,435.0,217.0,12,1578.5,1649.0,1606.0,3.523638443142857,-43.0,,16.0,0.14300000000000002,,-5.1
34,Baylor,Big 12,,8,5,8.04,0.0,8.04,51.7,9.96,10.05,5.83,6.02,2.98,7.88,4.19,0.6153846153846154,41.74,2024,Baylor,447.0,347.0,8,1516.6153846153845,1545.0,1488.0,5.308384975538461,-57.0,,,0.052000000000000046,,2.11
35,Navy,American,,10,3,4.57,3.34,7.91,46.19,8.16,10.94,5.26,6.65,2.96,7.7,4.22,0.7692307692307693,38.03,2024,Navy,407.0,288.0,10,1492.6153846153845,1612.0,1555.0,3.5455370033846156,-57.0,,24.0,-0.019000000000000017,,-2.02
37,Syracuse,ACC,20.0,10,3,9.4,-2.04,7.36,50.4,11.4,9.77,5.47,4.55,3.63,7.58,4.63,0.7692307692307693,39.0,2024,Syracuse,443.0,379.0,10,1394.6923076923076,1360.0,1404.0,5.562144063692307,44.0,,20.0,-0.14400000000000002,,2.06
39,Kansas,Big 12,,5,7,4.64,1.64,6.28,48.27,7.17,10.32,5.84,7.1,3.15,8.41,4.39,0.4166666666666667,41.1,2024,Kansas,356.0,312.0,5,1625.25,1570.0,1570.0,6.035045521250001,0.0,22.0,19.0,0.027000000000000024,,5.45
40,Rutgers,Big Ten,,7,6,5.42,0.62,6.05,48.61,9.5,8.95,5.19,6.02,3.99,7.25,4.56,0.5384615384615384,39.11,2024,Rutgers,376.0,330.0,7,1475.7692307692307,1436.0,1523.0,5.251957552076923,87.0,,,-0.09400000000000003,,3.51
41,Oklahoma,SEC,,6,7,0.93,4.93,5.85,46.42,1.55,8.54,4.7,5.74,1.68,6.88,3.07,0.46153846153846156,44.870000000000005,2024,Oklahoma,312.0,280.0,6,1770.7692307692307,1682.0,1827.0,4.991767449153846,145.0,16.0,15.0,-0.21200000000000002,,6.32
42,Vanderbilt,SEC,,7,6,3.12,2.71,5.84,48.06,3.78,9.63,5.76,5.46,2.83,7.12,4.24,0.5384615384615384,44.28,2024,Vanderbilt,355.0,304.0,7,1380.2307692307693,1396.0,1317.0,5.890121743846153,-79.0,,24.0,-0.16300000000000003,,4.99
43,Georgia Tech,ACC,,7,6,3.24,2.54,5.78,47.14,5.83,9.4,5.19,6.3,2.7,7.72,3.89,0.5384615384615384,41.31,2024,Georgia Tech,376.0,333.0,7,1556.6923076923076,1576.0,1545.0,5.743214891153846,-31.0,,23.0,0.08699999999999997,,4.4
44,Tulane,American,,9,5,1.01,4.72,5.73,49.44,5.88,10.78,4.42,6.05,3.06,7.73,3.85,0.6428571428571429,43.559999999999995,2024,Tulane,491.0,289.0,9,1695.0714285714287,1751.0,1751.0,4.1281207795,0.0,,18.0,0.23199999999999998,,-1.2
45,Ohio,MAC,,11,3,-0.5,5.86,5.37,40.21,6.34,8.9,5.63,5.9,2.32,7.11,3.93,0.7857142857142857,33.870000000000005,2024,Ohio,410.0,254.0,11,1495.5,1394.0,1405.0,5.141815125214285,11.0,,,0.08899999999999997,,-4.63
46,Arkansas,SEC,,7,6,3.29,1.95,5.24,49.81,5.4,10.66,5.5,6.45,2.36,8.35,3.79,0.5384615384615384,44.410000000000004,2024,Arkansas,402.0,325.0,7,1505.0,1573.0,1485.0,5.969289964923077,-88.0,,,-0.16300000000000003,,3.01
47,Washington,Big Ten,,6,7,0.44,4.76,5.2,43.31,3.87,10.37,3.61,5.5,3.06,7.83,3.32,0.46153846153846156,39.440000000000005,2024,Washington,304.0,309.0,6,1718.076923076923,1686.0,1762.0,5.417370642923077,76.0,,,-0.018000000000000016,,6.28
48,Boston College,ACC,,7,6,2.81,2.21,5.02,46.29,6.93,9.49,5.44,5.63,2.58,7.11,4.02,0.5384615384615384,39.36,2024,Boston College,366.0,309.0,7,1455.3076923076924,1418.0,1448.0,5.605924737692307,30.0,,24.0,-0.038000000000000034,,2.79
49,Marshall,Sun Belt (East),,10,3,2.9,1.88,4.78,44.81,9.81,8.37,5.35,5.98,3.33,7.01,4.18,0.7692307692307693,35.0,2024,Marshall,414.0,300.0,10,1424.3846153846155,1417.0,1384.0,5.677167450692308,-33.0,,,0.10599999999999998,,-2.45
50,Memphis,American,24.0,11,2,5.04,-0.56,4.48,46.88,11.08,8.53,5.74,6.13,2.92,7.32,4.6,0.8461538461538461,35.800000000000004,2024,Memphis,464.0,310.0,11,1603.7692307692307,1612.0,1597.0,5.249660611692307,-15.0,,24.0,-0.09599999999999997,,-5.6
51,Auburn,SEC,,5,7,-0.4,4.86,4.47,47.33,3.1,10.55,5.29,6.41,1.57,8.38,3.25,0.4166666666666667,44.23,2024,Auburn,333.0,256.0,5,1562.5,1585.0,1550.0,5.56265042825,-35.0,,,-0.16699999999999998,,2.8
52,Wisconsin,Big Ten,,5,7,-1.84,5.5,3.67,42.21,4.44,8.51,4.63,5.8,3.06,7.04,3.75,0.4166666666666667,37.77,2024,Wisconsin,271.0,277.0,5,1635.5,1755.0,1536.0,4.891948552583333,-219.0,,,-0.08399999999999996,,5.92
53,Duke,ACC,,9,4,1.81,1.75,3.56,42.52,7.33,8.49,4.54,4.49,2.56,6.67,3.4,0.6923076923076923,35.190000000000005,2024,Duke,342.0,318.0,9,1601.6923076923076,1604.0,1623.0,6.537400018846153,19.0,,,-0.06699999999999995,,0.79
54,UCLA,Big Ten,,5,7,-0.69,4.15,3.46,41.34,4.35,10.02,4.8,4.77,1.9,7.46,3.49,0.4166666666666667,36.99,2024,UCLA,221.0,303.0,5,1477.0,1453.0,1453.0,5.4975319491666665,0.0,,,-0.08399999999999996,,9.21
56,Miami (OH),MAC,,9,5,-3.07,5.8,2.72,38.03,6.73,9.07,4.74,5.57,2.96,7.32,3.82,0.6428571428571429,31.3,2024,Miami (OH),337.0,263.0,9,1505.357142857143,1497.0,1450.0,4.608222120076923,-47.0,,,0.23199999999999998,,-2.35
57,Kentucky,SEC,,4,8,-2.57,5.12,2.55,42.94,1.64,9.3,5.32,5.93,2.95,7.3,3.84,0.3333333333333333,41.3,2024,Kentucky,247.0,265.0,4,1589.4166666666667,1559.0,1686.0,5.06277892725,127.0,,,-0.20800000000000002,,6.55
58,Texas Tech,Big 12,,8,5,9.91,-7.37,2.55,52.82,16.65,8.73,6.29,5.68,3.23,7.3,4.74,0.6153846153846154,36.17,2024,Texas Tech,489.0,453.0,8,1576.5384615384614,1644.0,1644.0,5.801641785,0.0,,,0.052000000000000046,,1.55
59,Texas State,Sun Belt (West),,8,5,3.99,-1.55,2.43,47.43,12.4,9.31,5.69,5.97,2.83,7.46,4.15,0.6153846153846154,35.03,2024,Texas State,475.0,319.0,8,1569.3846153846155,1602.0,1534.0,5.267561374076923,-68.0,,,0.010000000000000009,,-4.95
60,James Madison,Sun Belt (East),,9,4,0.2,2.12,2.32,42.55,9.27,8.22,5.08,5.25,2.7,6.59,3.87,0.6923076923076923,33.28,2024,James Madison,433.0,266.0,9,1761.3846153846155,1788.0,1823.0,5.343898254846153,35.0,,,-0.19199999999999995,,-6.45
61,Cincinnati,Big 12,,5,7,-0.23,2.44,2.21,42.16,6.46,9.14,5.8,6.8,3.43,7.9,4.42,0.4166666666666667,35.699999999999996,2024,Cincinnati,302.0,295.0,5,1482.9166666666667,1538.0,1529.0,4.9545923475833336,-9.0,,,-0.08399999999999996,,3.05
62,UCF,Big 12,,4,8,2.71,-0.63,2.08,48.88,10.33,9.82,5.02,7.18,2.4,8.27,3.58,0.3333333333333333,38.550000000000004,2024,UCF,365.0,323.0,4,1568.0833333333333,1503.0,1510.0,4.809798899083334,7.0,,,-0.11100000000000002,,3.25
63,Utah,Big 12,,5,7,-3.6,5.23,1.63,39.33,3.22,8.62,4.31,5.12,2.67,6.8,3.37,0.4166666666666667,36.11,2024,Utah,283.0,248.0,5,1590.1666666666667,1589.0,1633.0,5.357007534916666,44.0,12.0,10.0,-0.19499999999999998,,1.63
64,Bowling Green,MAC,,7,6,-0.09,1.6,1.51,38.82,9.67,8.64,5.38,4.99,3.39,6.84,4.27,0.5384615384615384,29.15,2024,Bowling Green,352.0,281.0,7,1444.1538461538462,1406.0,1448.0,5.356735518846154,42.0,,,0.21199999999999997,,-3.49
